business_id,varieties,ambience,management,service,value
cEU4IbCouZ1IFwURJKRJRQ,4.433333333,4.551724138,4.375,5,3
cfggUk66F01Av4YWZJXcnA,3.797029703,3.860655738,3.876712329,3.808510638,3.818181818
CFGmRESf9QajghUrc__akg,3.2,3.46875,3.740740741,4.266666667,2.5
cFmranpzNq60YuAJDwCWVQ,2.454545455,2.08,2.323529412,2.727272727,1
CftugKq9LBGGbYbzGWN5Qg,4.659574468,4.5,4.741935484,4.789473684,5
CgCujnZFGzsMPDVo4VNCLA,4,4.101694915,3.8125,3.923076923,2.75
cgZOP1ZUBOZmEQMSJ53oiQ,4.431372549,4.525423729,4.570175439,4.717948718,4.375
ch_XGu7FpwGKp9m8Xy4vPA,3.975609756,3.722222222,3.742424242,3.904761905,2.75
CH3GQlTeeCdT51ddJAxwVg,3.418181818,3.473684211,3.255813953,3.533333333,1.333333333
ChQmxnYLSVIQkL8Ct8z55A,2.919117647,2.637254902,2.797752809,2.783783784,1
CHW_DPKnTqudyRaDa4vwkg,1.975609756,2.162790698,1.806451613,1.916666667,2.75
CiYLq33nAyghFkUR15pP-Q,4.234624146,4.276297335,4.267006803,4.314285714,4.206896552
cjlYcqxyqRBe_w3OgasPAw,3.625,3.466666667,3.5,3,5
ckke8MRDHVLJdNa0quxOEg,3.620155039,3.449438202,3.629213483,3.583333333,3.2
CLthP1yn32xlBswIbsLIjQ,3.4,3.772727273,3.365853659,3.285714286,4
Cl-xl1vTUwHeaGgBxzdTRA,3.836734694,3.802325581,3.712121212,3.833333333,3.666666667
Cly7wJhbXIDID_quND01_w,4.460122699,4.387596899,4.479338843,4.162162162,4.75
Cni2l-VKG_pdospJ6xliXQ,3.853566009,3.846547315,3.855991944,3.825316456,3.907216495
c-NXKTJ0jrrusTPxJAUwvA,2.561403509,2.581967213,2.496,2.12195122,2.25
CO5ofU1HQIBf1KWvb5ysLQ,3.903225806,3.666666667,3.774193548,3.916666667,5
coBLz73uWQp1gbMQGkvM3g,4.035928144,3.737373737,3.821428571,4,4.5
COgwFthJpS4We16W5Gf4lw,3.94488189,3.877358491,3.879518072,4.023809524,3.916666667
cOJ1uIVIHCiefUyWG2wDfw,3.795774648,3.75625,3.816216216,3.852941176,4
cOqd9ou3uf-1k3OWFo-_CQ,4.849315068,4.925,4.840909091,5,5
CoyeXg8FBsS_d20QzNIy-A,4.260162602,4.17617866,4.302949062,4.210526316,4.289473684
cPaXllVOblQn3kHQ8olDsw,3.245614035,3.258064516,3.263157895,2.2,2.333333333
Cpb142L849ilMzgiSR4a0w,4,3.971962617,4.192307692,4.229166667,4.333333333
cPmThZ7Ugpd8eJnIObOy0Q,3.227272727,3.144329897,3.213592233,2.933333333,3.545454545
CqVdLcbyZzfAjeCD1qEBZQ,4.173913043,4.258064516,4.094339623,3.842105263,5
cQzFj5GNz8l_VMJJnW4mLw,3.76,3.361111111,3.933333333,3.4,3.75
Cr066pnTj0ioEMZRTHgMOw,3.666666667,4.02173913,3.324324324,3.307692308,4
CR2DMfg3uP02PKT_fuygIw,3.826666667,3.810810811,3.689655172,3.76,2.5
Cr4ipI-tr-R8Q0NilkWNkA,3.872928177,3.829039813,3.823848238,3.87012987,3.32
CSaVK9wgqe2_tQuuCDINyQ,4.504950495,4.494736842,4.535211268,4.352941176,3.333333333
CtZ3HujCLTChyoad_L-nHA,3.742738589,3.715736041,3.693181818,3.835616438,3.75
Cu5icjH_psCatgvN4fU1-A,4.092783505,4.050632911,4.210526316,4.14893617,4.181818182
C-u6Ywuq192icOblKm6oKg,4.027027027,3.931034483,3.763888889,3.953488372,4.666666667
cUpdeZJawIwOl6G21z7CzA,3.6796875,3.380434783,3.752688172,3.586206897,4.571428571
CVECSCW-7zDzjpIPxsew4g,4.540229885,4.333333333,4.46,4.321428571,4.75
CVKOPzBVOj3_apFUmZ9ZWw,4.011345219,4.068273092,4.00678733,4,4
CVnfj-UBgOSEvcdt4eWUeA,3.813953488,4.116666667,3.62295082,3.56,3.4
CvpXZRF-I7wfm19dW1jOXA,3.381294964,3.337349398,3.325301205,3.466666667,3.4
CVRTly4ag_q5ua0R3iqrVw,3.745901639,3.871287129,3.818181818,3.605263158,3.5
CVt6kBVBABSq-NA_FZfrVw,4.136986301,3.969230769,4.043478261,3.954545455,3
cWfqbkMit27-Pg_bPUTwCg,3.31372549,3.441176471,2.880952381,3.2,3.333333333
CWhCFNnV60zdQo4c1GBWOA,4.183333333,3.977272727,4.305555556,4.1875,4.75
CWNMLT-ppaUjLMmrnYDPVg,4.053571429,4.196078431,4.235294118,4.055555556,5
cxnbk6t6L3jnfT5n2Hbl3Q,2.882352941,3.333333333,3.575757576,3.4,4.5
CXrV-YvDIXUz9fGpTz5SEg,2.794117647,3.12,2.6,2.5,2.333333333
Cy8XYYDrZ5wd3Bq-toXMsg,4.571428571,4.623762376,4.530434783,4.533333333,4.444444444
cYwJA2A6I12KNkm2rtXd5g,3.90227798,3.908506429,3.908077994,3.966666667,3.701612903
cyzOijFJ82cae6qH6L8vuw,4.639737991,4.61774744,4.591397849,4.598360656,4.703703704
CZF9Nm8CFY2R9ZhfwYIARQ,3.69924812,3.547169811,3.857142857,3.739130435,3.5
cZO6RmJcqRY9jGbYY71z-A,4.516949153,4.523076923,4.703296703,4.62962963,4.7
CztQkxRXch0__MsSmB0tTw,3.55,3.5,3.384615385,4.125,5
czx3G3V_f-4ZDg9YKJ0YQA,2.619926199,2.679775281,2.755319149,2.957746479,2.111111111
czyhvf93Txsfxdxqcm16mA,3.827433628,3.953020134,3.858064516,3.816326531,3.384615385
D_24gRsnae7guxJE8gLgtw,4.3,4.423423423,4.27,4.333333333,3.909090909
d_L-rfS1vT3JMzgCUGtiow,3.934237996,3.90224359,3.993902439,4.020242915,3.611111111
D_mVIUu5XyrHz-7U_z_pDg,4.04379562,3.885869565,4.112820513,3.968253968,3.857142857
D1BrHyiZON7u_ef-qt4_Uw,3.780487805,3.890625,3.525423729,3.518518519,3
d1pB6SLzLb-4lFq8y5tEnQ,3.796407186,3.636363636,3.787037037,3.5,3.875
d2rFJ3_8ux87uyZVFGmlag,2.270833333,2.4375,2.452380952,2.333333333,1
d3zW_b-JWlxMneNn7K9xew,3.383333333,3.251968504,3.244755245,3.760869565,3.714285714
d482l58ho0_IMdFkXX1F5Q,3.687150838,3.73553719,3.708661417,3.734693878,3.9
d4bMBIhBELF_bhkT-Sig3Q,3.34375,3.48,3.6,3.454545455,5
d4qwVw4PcN-_2mK2o1Ro1g,3.335078534,3.306532663,3.301745636,3.173913043,2.96
d6_51PI94EC1C5sG9hi6HA,3.346938776,3.463414634,3.444444444,3.266666667,3
D6K3VT6S8FwFm4u5uN8T8g,4.220264317,4.2,4.24852071,4.381818182,4.5
D6WXf0lB4pfuXZH3P7c5Ow,4.549668874,4.434782609,4.450980392,4.631578947,5
D74O-i-iEWo-e5BpwFMcUA,3.217391304,3.473684211,3,4,3
D7GGjbDErdqlS48Nyilfow,3.888888889,4.25862069,3.722222222,3.785714286,3
D8a2usm9b-j89W9IrJ_Evw,4.140350877,4.142857143,4.181818182,4.227848101,4.375
D8yYMxz0p6oQnOQnLRUIyA,3.347305389,3.45210728,3.514056225,3.314606742,3.857142857
da17_EW7GaYZWw1Z1JKSmw,2.94047619,2.547169811,3.181818182,2.923076923,2.6
DA-ddRqcReCe_DcXKicvsQ,3.971428571,3.958333333,4.063829787,4.3,5
db04aHdl79B5OUo_tknYZw,2.81025641,2.828828829,2.85620915,2.80952381,3.75
DB9BRdu7is0AK1DvcuKlcw,3.789808917,3.867924528,3.733944954,3.860465116,3.636363636
DbEszO3wk1xVmN3pCPob2g,4.275577558,4.283950617,4.365482234,4.261538462,4.222222222
DbK9fyJq4O4zfT1jv6JOhw,4.238095238,4.192307692,4,4.2,0
dblGQtHAzNy1ACis1m2shw,3.25,3.138461538,3.352941176,3.344827586,4.5
DC3Uyai-vCCUgMmMvLESlw,3.550724638,3.658536585,3.904761905,4.076923077,3.5
Dc4tY9WKJu_7ImduMDAWlQ,4.111111111,3.967741935,3.926829268,3.733333333,2.5
Dcu698L9WArPRc9mAYrAzA,4.722222222,4.827586207,4.771428571,4.761904762,0
dCUuzw3R2rPqKyN2Zl9zRw,3.847311828,3.797507788,3.823151125,3.818181818,3.909090909
dEAk-gE-5Q95a7p91gNn8A,4.050083472,4.044502618,4.066964286,3.993939394,3.863636364
deL9fV4Jw3XhS0WqGRKgiA,3.942446043,4.070707071,3.634615385,3.806451613,4
DESv2ys6SjBKA4SyDtJvxw,4.15625,4.246612466,4.204301075,4.261904762,4.181818182
deuHIeaTY8ns_GZAxU5H9g,3.871794872,4.013333333,3.840909091,3.837837838,3.6
dFmaYj3_cZpmEaL4WSOkPg,2.75,3.193548387,2.655172414,2.416666667,4
DgnIqlqYXdeg0UtSRaKcLQ,4.28,4.163265306,4.245283019,4,3.666666667
dGuVYsA5DMCm_TjSbX6x7g,4.144981413,4.193333333,4.077777778,3.985714286,3.857142857
Dh6JsWOKQqIjuw4ZPnWkOg,3.926829268,4.08,4.2,3.5,3.666666667
DHUAQ4pzH9KKzGZDm1jZLg,3.166666667,3.123287671,3.148648649,2.923076923,2.333333333
DiCfRiL3WX-vwkK85qrIjw,3.646153846,3.95,3.816326531,3.411764706,4
DiCWSyoaBkIpOVUdIO7Jlg,3.136986301,2.911111111,3.155555556,3.454545455,0
DIxgItsSI9QwX9H8lVptYg,4.430555556,4.026315789,4.42,3.846153846,4.666666667
diY31IEunbV8MfDh81FS1A,3.218934911,3.328,3.450819672,3.029411765,3.5
dj6nbGIqguJDXgz49nmFBw,2.1,2.535714286,2.366666667,2.384615385,2.166666667
djAWtGq2IxKaxMIMw-P58A,3.138461538,3.127659574,2.754385965,2.722222222,2.333333333
djbZ5uQPKw9N4Dq9QXhdNw,3.573248408,3.566502463,3.444444444,3.434782609,3.333333333
dJF4C707KVhFx1qcRJhlEA,4.22519084,4.191709845,4.187192118,4,3.916666667
dJS3iH-odljqWS9MKEFsBA,3.016666667,2.864864865,2.955555556,3,3.2
DJXZrIi4k1Iyd1mQRwxIMg,3.365853659,3.24137931,3.607142857,3.307692308,3
dk1MV0MP32Xq-iBxzewl0A,1.894039735,2.150537634,2.04040404,1.921052632,2.181818182
dk7pJipvk5MNZotQd9suUA,3.226415094,3.026315789,3.125,2.875,1
dkCi6pb2tP-BPTGTgv23zw,4.46031746,4.609756098,4.340909091,4.428571429,5
dKdApYVFDSNYsNOso6NYlA,3.013274336,3.029339853,3.004319654,3.062111801,3.548387097
DkZuVzYuylBanEsWK7mNGw,4.256410256,4.191570881,4.387681159,4.380434783,4.333333333
DLJCwHGtbAV31UQ1lnIjlw,3.605769231,3.735294118,3.748251748,3.62,3.875
dlNMXG9-BWsPGom0_lCCNQ,4.375,4.428571429,4.575757576,4.52,0
dlpVK3a2Xfn6jtq5-soAfw,4.654320988,4.755555556,4.904761905,4.75,4.5
DLw9rK8Qb6l7ESgxtR47qQ,3.838709677,3.855555556,4.028846154,3.75862069,3.428571429
dm6sO_Y8JdKTE1ZM955yug,4.231617647,4.33125,4.251256281,4.366666667,4
dn_ipqbm7_jUz5X3rDez_A,3.590405904,3.569852941,3.621184919,3.588516746,3.95
dn51F67VLgPuqy_8SFk9oA,3.686956522,3.705627706,3.588983051,3.655913978,3.571428571
DnalbBqgX7afqSYgO5R8iQ,3.142857143,3.131313131,3.213483146,3.333333333,3.142857143
d-NDnFSfwUZ2wf4aDBic5Q,2.630434783,2.558823529,2.916666667,2.555555556,0
Dnn7JsdmvJ0_spWu9wo2kg,4.363636364,4.272727273,4,4.357142857,3.25
dNRbhJt4wd-ZU4lFVK3iiw,2.72972973,2.823529412,2.647058824,3.428571429,2.333333333
DNSDAtD6uxQkoZkQe2v4ew,4.492753623,4.508196721,4.502283105,4.603174603,4
DO3FefiMYiPYsEl6O8W2dw,4.410714286,4.405405405,4.222222222,4.384615385,4.333333333
DO5mQxiBOgHEznosjxvJXw,4.162162162,3.914285714,4.25,4.384615385,3
dOGLTIMqqQZn8xxBRsU6CQ,3.506993007,3.530927835,3.613636364,3.212121212,3.461538462
Doqz6-NiXEPhr28koWESKw,2.423076923,2.130434783,3.034482759,2.4,2
dPbvWt-6YVxtGkeh7f9JpQ,3.513513514,3.87804878,3.903225806,3.428571429,3.142857143
DPmZTwZuknnVPAeIGJq5SA,3.180327869,3.432432432,3.222222222,2.75,3.333333333
dPxZI9lrKTl5dvFfnb1_Ig,4.431693989,4.482142857,4.472440945,4.23255814,4.333333333
DqcD3YflYhArFsC4KVUnOw,4.503067485,4.346938776,4.552380952,4.482758621,4.166666667
dqO24yvvHJc5jgHm3LcliA,3.792079208,3.916666667,3.866666667,4.28,3.6
dtqT51H8Q8mIvrLylVuiZg,3.929411765,3.888888889,3.9,3.75,3.714285714
dTsyfvRfN-zFdsgIDuQllQ,4.419753086,4.254545455,4.425925926,4.052631579,5
dTU6CKCfGNBZCT0AmBbyRA,2.15,1.833333333,1.642857143,1.75,3
DTz6gFeWmdvSEIFGjXpIgQ,4.106382979,4.231578947,4.027027027,4,3.714285714
dubu2kN3Y9EB4uYGFWa0MQ,3.877358491,3.73015873,3.917808219,4.045454545,3.666666667
dusNIzdCaH6EoLl2hRy6cQ,3.229508197,3.341463415,3.28,3.15,3
duw-3Aj7gAKbQG-isS5UtQ,4.14801444,4.06741573,4.139303483,3.964285714,4.4
DVfCbJhJUDWRlUfrKzaKOA,1.996598639,2,2,2.069767442,1.875
dVhGY-mNwTWQzK01Zxuclw,3.606936416,3.637096774,3.648148148,3.787234043,4.666666667
DVJkxZkLKS76Khb2y6XA6A,3.727272727,3.715231788,3.686170213,3.544117647,3.714285714
dVp1llwjZUmhCF4pNsJnQg,3.990147783,3.88590604,4.077922078,3.928571429,4.25
dVQFNgVlnxgitEXDQR7tfA,3.96875,3.892473118,3.902912621,4.055555556,4.166666667
dWk0mbhj79pK3WBp5oLtpw,4.158756137,4.189873418,4.130434783,4.18902439,4.24137931
dWrezcuIAO-Ckx1W0gu5jg,4.10041841,3.958041958,4.171974522,4.06122449,3.857142857
dWw7M_JsAVUprR86--89ZA,4.515789474,4.312977099,4.525423729,4.295454545,4.777777778
Dxaz8OxaadecnWol18kAtw,3.677902622,3.621538462,3.75328084,3.729927007,3.677419355
dxeu5YQIzw0jOp1cSVkimg,4.396600567,4.377431907,4.361940299,4.458333333,4.235294118
DXYhrg9EXuW8n5QMnCoHAg,2.142857143,1.951219512,1.954545455,2.076923077,1.833333333
DYAorbxOyubUB_wtQRCdug,3.797959184,3.866873065,3.946107784,3.757575758,4.238095238
dYMhfzyZyklXELmYq_wfKg,2.801488834,2.906122449,2.839041096,2.75,2.45
dYpnpMZowfGsCisHhABPZg,3,3.275862069,2.921052632,2.4,1.4
DYuOxkW4DtlJsTHdxdXSlg,3.942060086,3.932475884,3.932153392,3.813559322,3.818181818
DyYS-JKXlW2PCr_Gt5JOvQ,3.512195122,3.466666667,3.210526316,2.916666667,4
dZB5VuI4mCVRz8qQUwUgCg,3.528985507,3.85380117,3.559322034,3.535211268,3.5
dzKDFiWLkspVBJKGfT0M2g,3.749318801,3.81981982,3.782608696,3.536082474,3.529411765
DzKl51tivGJMLiNsQqf38w,3.887521968,3.817941953,3.853904282,3.777777778,4.275862069
DzshamutZ350laV6Ji9xFQ,2.958333333,2.805555556,3.052631579,2.727272727,3.333333333
e0JOkQYz_cnz91k6X55PLw,4.229559748,4.117154812,4.074418605,4.155844156,3.428571429
E0OKctOhZpUQgwUUBc_RwA,3.945578231,3.876106195,3.970873786,4,4
e1_gISPV4RpFRjdNHmuodg,2.338028169,2.48,2.540540541,2.578947368,2.8
e13SEvJud_vgeDR_doL4sQ,3.910958904,3.912457912,3.878125,3.900990099,3.392857143
e2ApirIzYID9xIye0r_gKQ,2.65648855,2.731958763,2.577319588,2.433333333,3.5
e2uWs-oYZ2PB4ybr-UhErQ,4.655172414,4.594594595,4.4375,4.466666667,5
e3PBfbtXUjMziX6XGsOMoA,4.403269755,4.397637795,4.276923077,4.489583333,4.545454545
e5Qw3r7mkwPLcdDzZzTeew,3.371794872,3.428571429,3.367088608,3.3,2.833333333
E62l6LwZJ7lKaExcUbrtYw,3.921325052,3.872131148,3.982993197,3.908333333,3.590909091
E67gGK8yOn9kkNzx8FzQKA,3.116022099,3.093220339,3.087248322,2.901960784,2.727272727
e6ls6aHFa75xKEZUQUu1QQ,3.803571429,4.310344828,3.861111111,3.5,3.5
E6VoYfE4YDQueOHYpdyQaQ,3,2.875,3.208333333,3.166666667,0
e7byM17cm_J9ulGHD7Fbdw,3.896551724,4.150943396,4.12244898,4.133333333,0
e7N0AW-sKkJmRIpEovxBAg,3.656716418,3.67251462,3.76,3.838235294,4.5
E7VRsyNQWPteH6_qI4j7bw,3.80876494,3.751351351,3.954081633,3.633333333,3.222222222
E9Bq0UKtg3tB1yr2QXZ0Dg,3.458823529,3.476190476,3.204819277,3.64,3.625
E9HkUYYO_-5vKjvBwLuDIw,4.564814815,4.784313725,4.684210526,4.714285714,4.2
Ea3BblvC4zzagYI_1cNumA,3.65,3.8,3.678571429,3.777777778,4
eaNenRk_liZBERFFLCXqqQ,4.617100372,4.552986513,4.590425532,4.584474886,4.697674419
eavP59x5DOpGwVFhxbG4Cg,2.735483871,2.485148515,2.566037736,2.475,1.833333333
EAwh1OmG6t6p3nRaZOW_AA,3.876168224,3.825301205,3.889918888,3.90797546,4.063492063
eBj_YyJU5jVu6tbZCkdtDA,3.751612903,3.6492891,3.819512195,3.923913043,3.571428571
EbP8eduNl-aEy2UVfs3zJA,3.696202532,3.559322034,3.771929825,3.454545455,4.333333333
EbSX56Nddv-AcYlt58m0kg,1.830769231,1.95,2.204545455,2.111111111,1
Ec9CBmL3285XkeHaNp-bSQ,4.151053864,4.199152542,4.162454874,4.144927536,4.157894737
ECOkEVUodMLUxvI0PMI4gQ,3.084219133,3.110103627,3.087875417,3.250909091,2.878787879
EcsUxHW1keLUl5w-3ZEbAw,3.285714286,3.5,3.349206349,3.416666667,4
ed0Yc9on37RoIoG2ZgxBA,4.115800866,4.125412541,4.122938531,4.061983471,4
Edc4OQns2A4lqs1KT3HE-A,1.914285714,2.12,2.25,1.857142857,2
EdIFp1tdPi1267hm3da6Nw,4.148148148,3.901408451,4.15942029,4.322580645,5
eDn45jTzYgCXhG4a_1wykQ,3,3.258064516,3.333333333,2.555555556,2.666666667
eduRavkml8awmPachSZXuw,3.442553191,3.450479233,3.435582822,3.324324324,3.15
EdY6q0CO2mlATpoTFkvHAw,3.787610619,3.788732394,3.81294964,3.775510204,3.4
Ef5P6C2yHAv08FPif5Rdtg,4.6,4.627272727,4.60952381,4.205882353,4.857142857
EfAqol3tWckyNrBMIooJmg,3.5,3.72173913,3.404761905,3.595744681,2.6
EFxnpVs3vLUvpt1vX_iPdg,4,4.070175439,4.145833333,3.894736842,3.5
EGGdngbmVn-MA7i-6qrprw,4.089473684,4.045801527,4.109243697,4.086956522,4.444444444
EGI8uU1uf0msVtu8XDrNIw,3.8,4.117647059,3.65625,3.333333333,1.5
egpDg61SdYbKWvCpPM7Nbg,4.087719298,4.20212766,4.170212766,4.151515152,3.6
eh127ASMZstrELE0K0XADw,4.345394737,4.303921569,4.286363636,4.375,4.4
EHDcxAlrrP4VPiZuQlrIrg,2.807017544,2.58974359,3.068965517,2.692307692,1
EHIUp6lUabQCtQ4SVZitQw,4.170542636,4.131868132,4.023529412,4.04,5
eHXUyMf64ynMzHaf0LdGgg,4.45,4.621212121,4.537313433,4.709677419,5
Ehy00JWQixgoXzisVKhvag,3.997933884,4.021084337,4.090909091,4.115702479,3.857142857
eiTWTVThkHr-DKXxIysbgA,4.364963504,4.32967033,4.268817204,4.382352941,4.5
eJCDUkFa7wl-BHYKZzaTMQ,3.618181818,3.652173913,3.575,3.568181818,3
eJKnymd0BywNPrJw1IuXVw,4.116015132,4.109665428,4.153321976,4.260869565,4.228571429
eJNHwNoCk_hZbK8AeHDZ9g,3.630434783,3.731543624,3.660130719,3.803278689,2.888888889
eJPckkV1k7gn0V2awA1pzA,4.52,4.385542169,4.655555556,4.482758621,5
EjzMHfwqAmj7BgdzQjquRQ,4.376884422,4.258741259,4.163265306,4.219512195,4.625
EkuSy_kM8dpGrlb2pTxCBw,3.076923077,2.966386555,2.85046729,3.351351351,2.6
elqbBhBfElMNSrjFqW3now,3.945558739,3.949579832,3.934693878,3.846153846,4.142857143
emCZVTnhkDEQUaAz5wJq1w,2.385714286,2.5,2.673469388,2.7,4
eMKqAItLbazgUT8xokz7fw,4.409448819,4.492753623,4.361702128,4.482758621,3.5
EMrghF81px-wnNqEYqA0Kw,3.172727273,2.972222222,3.287356322,3.055555556,3.333333333
EnCIojgP5KTr1leaysFE3A,4.466155811,4.490530303,4.461675579,4.418269231,4.212765957
EneqsOFGCK4KXofNHsc5aQ,3.985611511,4.005813953,3.920792079,3.75,4.176470588
eoHdUeQDNgQ6WYEnP2aiRw,3.087369851,3.067123288,3.087094723,3.061403509,2.786885246
EOS1D1APHwlU19YL3A1PGQ,3.277777778,2.8125,3.708333333,3.647058824,2.5
eoyvbnRYQe-z85e8Rc6vAg,3.90877193,4,3.778409091,3.736111111,3.9375
Er5XAY2UFGGqBHdqpeCFkA,4.014981273,3.994535519,4.018181818,3.953125,3.785714286
eR7Iw_X54m3YLWkXp9y35Q,4.58125,4.422110553,4.60199005,4.586666667,4.705882353
Er8DpPwf_lHHv64ncWhD8g,3.803501946,3.805389222,3.81232493,3.737226277,4.083333333
eRjcli4nDHRwhByViUz9Ow,2.943181818,3.413793103,3.307692308,2.96,3.333333333
eRQwgSQD1KyCmJk_PAGOXQ,4.057142857,3.920634921,4.171428571,3.933333333,3.666666667
ERZua_xpyvHBnChITstpFg,3.411764706,2.666666667,3.821428571,3.2,4
eS76100l3h7Ollb5s3_M4A,3.78,3.827272727,3.857142857,3.702702703,4
esBRj9uPRzwxaW4Lz1XGLA,3.861413043,3.77480916,3.804964539,3.893203883,4.3125
esivMfjV4OFS5g8YMuR3UA,4.209677419,4.244444444,4.256410256,4.263157895,5
eSLwC2iFJOU4UWXyuPiTpg,3.009049774,2.834532374,3.115151515,3.19047619,3.428571429
EsVVTcYO9DhSK2oxakctjw,4.507246377,4.191489362,4.4375,4.4,4.2
eszo5NGbX8Cn2gfuUj3gAQ,4.085714286,4.071428571,4.178571429,4.25,3.75
etid3CozFvEOFcvDwHXsDw,4.025974026,3.897959184,4.082802548,4.161290323,2.909090909
etzDsNjkCyQBoJcU2a3U-g,3,3.189189189,2.85,2.555555556,4.5
euksvHm653hJMJBqzcvMzQ,3.395833333,3.393939394,3,3.636363636,4
eUuKXhloFVHdQsLdodcLbw,4.047619048,3.988235294,4.0375,3.938461538,3.416666667
eV-5b1Bjtnn-QePN3t3taQ,4.178571429,4.12195122,4.191489362,4.216216216,3.75
EvE23d1PSbfGWe7EA5HRBQ,4.52,4.409090909,4.481012658,4.442307692,4
EVlKBiHSr2ZUk9GsWwW_Yw,4.287671233,4.355555556,4.404761905,4.4,5
EvxTD0ETbbFbFjUMWhHbIw,4.565714286,4.62295082,4.661764706,4.617021277,4.875
EWbNTPW0co_X4lZRB-QTLQ,4.1625,4.053333333,4.123287671,4.350877193,4.176470588
ewIXHLlaIfp9U3NrsgilVw,2.710526316,2.90625,3.051282051,2.833333333,2.5
EwxhzR-VghhMsRObXLMitw,4.490909091,4.510791367,4.596899225,4.511627907,4.6
eY98EH_PHGnJVaJ7t2UpoQ,4.210526316,4.24,3.793103448,4.75,4.75
EyhI_N2JvQQgBypBJAT3tw,4.561643836,4.549019608,4.660377358,4.565217391,5
eYJcI9cI6-kJ2NQpYdHcLw,4.039106145,4.072727273,4.06147541,4,4.416666667
EyoTq9dd4oKXhXND_imOzA,4.23255814,4.294117647,4.56097561,4.214285714,1
EZ4TljJvGenxrkM4JsqtZg,3.844155844,3.612903226,3.641975309,3.80952381,4.3
eZcCFV-8X91ZSnmB9807bw,3.410126582,3.407692308,3.352517986,3.210526316,3.846153846
EZQESVzkOPs7LwCHVC3Szg,3.873913043,4.015503876,3.986577181,3.782608696,3.857142857
EzvQSacRpQhFU_p8NgiVJw,3.622641509,3.6,3.657142857,3.565217391,3.25
f_eiOrEcMnkHB7GvQVOHkQ,3.812206573,3.850533808,3.788732394,3.79245283,3.821428571
f0160VdQERs6Y6Aq-Chvfw,3.954545455,3.909090909,3.675675676,3.727272727,4
F06m2yQSPHIrb1IT7heYeQ,3.603448276,4.297297297,3.675675676,3.941176471,5
F0QPkgrcXx1xBxXT7Htuhg,3.611111111,3.392857143,3.3125,3.666666667,0
f1MBECpqcyvR6sMARKrr_w,4.547619048,4.583333333,4.466666667,4.5,3
f1ZKauu7dCB6iplmKqplAQ,3.380952381,3.527777778,3.354330709,3.320754717,2.714285714
F2HKV9oJhnIKQ-M4Gt4Ftg,3.786885246,3.794392523,3.990990991,3.931034483,3.125
F3oDNZGUJBIHHy4wQ5jRGw,2.1,1.8125,2.105263158,1.846153846,1
f-4N8MXGy_ifyGtfZrh6SQ,3.264705882,3.419354839,2.583333333,3,4
f4vb5tv60WaBcwzRhKpANA,4.578125,4.477272727,4.531914894,4.6,5
f4x1YBxkLrZg652xt2KR5g,3.936352122,3.910405973,3.910547397,3.979493366,3.944055944
F5BCXUpQpCRPeFmWnQmSJA,4.172839506,4.275862069,4.2,3.9,4.5
F5jwXCeAqHzs-c87sps5gg,4.317073171,4.133333333,4.322580645,4.6,3.666666667
F6p_k-Q6W_kkAb-s_a0Omw,4.03,4,4.090909091,3.923076923,3.5
f9cIbhLyBz_qTEfMLfwrrQ,3.61627907,3.822222222,3.75,3.85,4
f9sU31meK0bqAD7922sCog,4.182421227,4.192307692,4.266514806,4.303225806,4.347826087
FAiZp6pLY5l9JITMQPASbg,4.325757576,4.366197183,4.295918367,4.580645161,4.5
fAlKTsfsUF6A5iujEI2Z1w,3.774104683,3.713043478,3.727969349,3.724489796,3.3125
fAo-3jt3oD69nwnr5M6FLQ,3.743902439,3.681034483,3.725806452,3.533333333,3.818181818
faPVqws-x-5k2CQKDNtHxw,4.477641278,4.467836257,4.45851216,4.500924214,4.394495413
fb3ygmKzuhQx-ONlUJimtg,2.217391304,2.296296296,2,2.214285714,1.5
fB4cb6uvz-QngtYP0fbfAw,3.95890411,3.867924528,3.924528302,3.727272727,5
FB4qtiB4--kt_PqPSowJTA,4.230769231,4.26984127,4.216666667,4.291666667,4.666666667
FCP5hYaTtn6dkpmZ_NTvEw,3.63963964,3.734177215,3.641025641,3.647058824,2.666666667
fcUZ0HlaO1bMW26tzQZVOQ,2.468085106,2.8,2.428571429,2,1.2
fcWkZgmzRsm3H4egzSrV_A,3.325503356,3.5,3.375,3.444444444,3.235294118
FcZY7a7qgxTUlTvwuyJnQ,3.346153846,3.608695652,3.4,3.322580645,2.833333333
Fe699lNnpiZIGjgmuQahXA,3.255319149,3.586206897,3.176470588,3.181818182,3.5
FfG8twx5K18y268Gp4dSKA,2.550802139,2.62601626,2.822222222,2.514285714,2.9
FFolUMaFqs8vdu9ybE4-IA,2.683544304,2.773584906,2.568965517,2.166666667,2.75
fg9Pwv9jDwZz0L02nJtGVA,3.296296296,3.121212121,2.939393939,3.4,1
fgA9aoU0gNK80hhXhiUpSQ,3.545454545,4.2,3.810810811,3.470588235,3.333333333
FhIeCF6QrsLaRvAeu0oEPQ,3.576335878,3.484076433,3.512953368,3.675675676,3.5
fHM09_y3QX3n4a_bIFbk_w,3.854103343,3.850340136,3.84057971,3.770186335,3.84
fHo_ycJ1OQ_H7DyctJhr6A,3.979591837,4.178571429,4.117647059,3.833333333,4
FhVYpbvE8IQeUHAcwPPIXg,3.75308642,3.514285714,3.405797101,3.461538462,4
